index,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
46,Calle de Almagro,1,es,{'typology': 'flat'},30116,Chamberí,False,f31d80c716521ad3a,1,False,False,True,False,False,40.4279443,-3.692378,Madrid,Almagro,False,13,rent,,1959.0,61.0,87733231,flat,Madrid,1,False,32.0,,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso en Calle de Almagro'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/56/9e/729628423.jpg,https://www.idealista.com/inmueble/87733231/
47,Calle de las Navas de Tolosa,1,es,{'typology': 'flat'},30406,Centro,False,d1478d6e6f934cbf3,1,False,False,True,False,False,40.4197964,-3.7061277,Madrid,Sol,False,15,rent,,1657.0,66.0,87733275,flat,Madrid,1,False,25.0,,"{'subtitle': 'Sol, Madrid', 'title': 'Piso en Calle de las Navas de Tolosa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/27/d9/729628982.jpg,https://www.idealista.com/inmueble/87733275/
48,barrio El Viso,3,es,{'typology': 'flat'},30867,Chamartín,False,,2,False,False,True,False,False,40.4390538,-3.6908782,Madrid,El Viso,False,13,rent,,3200.0,18.0,87424162,flat,Madrid,2,False,174.0,good,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/7f/bc/720676068.jpg,https://www.idealista.com/inmueble/87424162/
49,Calle del Marqués de la Ensenada,1,es,{'typology': 'flat'},29875,Centro,False,fa659d53f78edff76,12,False,False,True,False,False,40.4238625,-3.6933443,Madrid,Chueca-Justicia,False,19,rent,,2110.0,70.0,87733230,flat,Madrid,1,False,30.0,,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle del Marqués de la Ensenada'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/95/45/729628364.jpg,https://www.idealista.com/inmueble/87733230/
0,Calle de los Reyes,1,es,{'typology': 'flat'},31085,Centro,False,c56e9eb4a23d802e2,1,False,False,True,False,False,40.4255892,-3.7102349,Madrid,Malasaña-Universidad,False,17,rent,,2110.0,30.0,87733274,flat,Madrid,1,False,70.0,,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de los Reyes'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/f0/4d/729628934.jpg,https://www.idealista.com/inmueble/87733274/
1,Calle de los Reyes,1,es,{'typology': 'flat'},30912,Centro,False,2b8b5c54f4422ea79,4,False,False,False,False,False,40.4227892,-3.7106349,Madrid,Malasaña-Universidad,False,15,rent,,2110.0,28.0,87760175,flat,Madrid,1,False,75.0,,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de los Reyes'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/5a/a9/730252880.jpg,https://www.idealista.com/inmueble/87760175/
2,Calle Luis Larrainza,1,es,{'typology': 'flat'},30595,Chamartín,False,3309112c29e06d6bc,2,False,False,False,False,False,40.4518156,-3.6687801,Madrid,Ciudad Jardín,False,12,rent,,2275.0,38.0,87733227,flat,Madrid,1,False,60.0,,"{'subtitle': 'Ciudad Jardín, Madrid', 'title': 'Piso en Calle Luis Larrainza'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/8c/b0/729628276.jpg,https://www.idealista.com/inmueble/87733227/
3,Calle de Núñez de Balboa,1,es,{'typology': 'flat'},30286,Chamartín,False,1a2adefb56a3c787f,4,False,False,False,False,False,40.4374382,-3.6833588,Madrid,El Viso,False,17,rent,,2256.0,56.0,87733277,flat,Madrid,1,False,40.0,,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en Calle de Núñez de Balboa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/fd/c2/729629014.jpg,https://www.idealista.com/inmueble/87733277/
4,Calle de los Reyes,1,es,{'typology': 'flat'},31095,Centro,False,be7f0fca90172bfce,2,False,False,True,False,False,40.4250892,-3.7109349,Madrid,Malasaña-Universidad,False,11,rent,,2110.0,30.0,87733270,flat,Madrid,1,False,70.0,,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de los Reyes'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/26/c9/729628822.jpg,https://www.idealista.com/inmueble/87733270/
5,Calle de los Peñascales,1,es,{'typology': 'flat'},28002,Salamanca,False,2bb9676b9e2a10bcb,1,False,False,False,False,False,40.422532,-3.6647697,Madrid,Fuente del Berro,False,17,rent,,2411.0,40.0,87733257,flat,Madrid,2,False,60.0,,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en Calle de los Peñascales'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/2d/e9/729628540.jpg,https://www.idealista.com/inmueble/87733257/
6,Calle Hilarión Eslava,1,es,{'typology': 'flat'},32426,Chamberí,False,38d7d47db3c8f4a51,1,False,False,False,False,False,40.4372967,-3.717961,Madrid,Gaztambide,False,11,rent,,2336.0,47.0,87733228,flat,Madrid,2,False,50.0,,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en Calle Hilarión Eslava'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/cf/27/729628309.jpg,https://www.idealista.com/inmueble/87733228/
7,Calle Navas,1,es,{'typology': 'flat'},33135,Tetuán,False,,2,False,False,False,False,False,40.4620618,-3.6984773,Madrid,Valdeacederas,False,15,rent,,750.0,22.0,87691742,flat,Madrid,1,False,34.0,good,"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en Calle Navas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/e3/4d/728619352.jpg,https://www.idealista.com/inmueble/87691742/
8,Gandía,1,es,{'typology': 'flat'},26466,Retiro,True,,3,False,False,True,False,False,40.396776,-3.6707357,Madrid,Adelfas,False,16,rent,,850.0,13.0,87681623,flat,Madrid,2,False,68.0,good,"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Gandía'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/f3/48/728314241.jpg,https://www.idealista.com/inmueble/87681623/
9,Adolfo Suarez,1,es,{'typology': 'flat'},41777,Casco Antiguo,True,,3,False,False,True,False,False,40.4071583,-3.8743961,Boadilla del Monte,,False,15,rent,,650.0,14.0,87733655,flat,Madrid,1,False,48.0,good,"{'subtitle': 'Casco Antiguo, Boadilla del Monte', 'title': 'Piso en Adolfo Suarez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/26/a8/729638530.jpg,https://www.idealista.com/inmueble/87733655/
10,El Quiñón,3,es,{'typology': 'flat'},24356,El Quiñón,False,VI-000-020-714-802,,False,False,,True,False,40.1275716,-3.6704922,Seseña,,False,13,rent,,945.0,7.0,84582710,flat,Toledo,4,False,139.0,good,"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/74/1a/642302001.jpg,https://www.idealista.com/inmueble/84582710/
11,Sur,2,es,{'typology': 'flat'},37032,Sur,False,VI-000-020-716-268,,False,False,,True,False,40.3184471,-3.855335,Móstoles,,False,15,rent,,1190.0,14.0,85381094,flat,Madrid,3,False,88.0,good,"{'subtitle': 'Sur, Móstoles', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/bc/2d/660990644.jpg,https://www.idealista.com/inmueble/85381094/
12,Santo Domingo,4,es,{'typology': 'chalet'},44302,,False,13150,bj,False,False,,False,False,40.6284616,-3.5757092,Santo Domingo,,False,46,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3250.0,8.0,87579516,chalet,Madrid,5,False,400.0,good,"{'subtitle': 'Santo Domingo', 'title': 'Chalet'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/48/13/733542975.jpg,https://www.idealista.com/inmueble/87579516/
13,Villayuventus-Renfe,1,es,{'typology': 'flat'},29144,Villayuventus-Renfe,False,VI-000-020-715-375,,False,False,,True,False,40.2403512,-3.772536,Parla,,False,17,rent,,865.0,13.0,36356631,flat,Madrid,3,False,68.0,good,"{'subtitle': 'Villayuventus-Renfe, Parla', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/0a/c2/213187984.jpg,https://www.idealista.com/inmueble/36356631/
14,El Quiñón,2,es,{'typology': 'flat'},24404,El Quiñón,False,VI-000-020-714-850,,False,False,,True,False,40.1291716,-3.6724922,Seseña,,False,14,rent,,910.0,7.0,85010741,flat,Toledo,3,False,127.0,good,"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/06/55/651936235.jpg,https://www.idealista.com/inmueble/85010741/
15,barrio San Nicasio,1,es,{'typology': 'flat'},30432,San Nicasio - Campo de Tiro - Solagua,False,VI-000-020-717-746,,False,False,,True,False,40.3349346,-3.76854,Leganés,San Nicasio,False,12,rent,,1090.0,16.0,85061039,flat,Madrid,3,False,68.0,good,"{'subtitle': 'San Nicasio, Leganés', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/01/6f/653387925.jpg,https://www.idealista.com/inmueble/85061039/
16,Noroeste,1,es,{'typology': 'flat'},24303,Noroeste,False,VI-000-020-715-346,,False,False,,True,False,40.4611111,-3.4796537,Torrejón de Ardoz,,False,10,rent,,720.0,13.0,86449442,flat,Madrid,2,False,54.0,good,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/fb/d4/694027809.jpg,https://www.idealista.com/inmueble/86449442/
17,barrio San Cristóbal,1,es,{'typology': 'flat'},23992,Villaverde,False,VI-000-030-686-563,,False,False,,True,False,40.3423573,-3.6823101,Madrid,San Cristóbal,False,10,rent,,1090.0,14.0,87435438,flat,Madrid,3,False,77.0,good,"{'subtitle': 'San Cristóbal, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/cb/00/720994831.jpg,https://www.idealista.com/inmueble/87435438/
18,Humanes de Madrid,1,es,{'typology': 'flat'},33288,,False,VI-000-020-717-562,,False,False,True,True,False,40.2591297,-3.8211096,Humanes de Madrid,,False,9,rent,,945.0,11.0,86810827,flat,Madrid,3,False,87.0,good,"{'subtitle': 'Humanes de Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/1c/67/703534042.jpg,https://www.idealista.com/inmueble/86810827/
19,Foso-Moreras,1,es,{'typology': 'flat'},27162,Foso-Moreras,False,VI-000-020-715-891,,False,False,True,True,False,40.03775,-3.5964,Aranjuez,,False,14,rent,,785.0,11.0,85796849,flat,Madrid,2,False,70.0,good,"{'subtitle': 'Foso-Moreras, Aranjuez', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/aa/c9/675484555.jpg,https://www.idealista.com/inmueble/85796849/
20,Suroeste,1,es,{'typology': 'flat'},37959,Suroeste,False,VI-000-020-716-277,,False,False,,True,False,40.3180217,-3.8666488,Móstoles,,False,13,rent,,1040.0,13.0,85872557,flat,Madrid,3,False,79.0,good,"{'subtitle': 'Suroeste, Móstoles', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/b5/bd/677576675.jpg,https://www.idealista.com/inmueble/85872557/
21,El Quiñón,1,es,{'typology': 'flat'},24494,El Quiñón,False,VI-000-020-714-804,,False,False,False,True,False,40.1271716,-3.6720922,Seseña,,False,19,rent,,775.0,11.0,85010726,flat,Toledo,1,False,71.0,good,"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/4e/a1/651935988.jpg,https://www.idealista.com/inmueble/85010726/
22,Universidad,1,es,{'typology': 'flat'},26278,Universidad,False,VI-000-020-715-217,,False,False,,True,False,40.3170763,-3.7246577,Getafe,,False,15,rent,,1010.0,17.0,38905223,flat,Madrid,3,False,60.0,good,"{'subtitle': 'Universidad, Getafe', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/b3/82/250186866.jpg,https://www.idealista.com/inmueble/38905223/
23,barrio Descubridores-Escritores,1,es,{'typology': 'flat'},30077,Centro,False,VI-000-020-714-187,,False,False,,True,False,40.3242427,-3.768648,Leganés,Descubridores-Escritores,False,17,rent,,960.0,15.0,34706367,flat,Madrid,5,False,66.0,good,"{'subtitle': 'Descubridores-Escritores, Leganés', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/f4/93/168315198.jpg,https://www.idealista.com/inmueble/34706367/
24,barrio Vírgenes,1,es,{'typology': 'flat'},30465,Centro,False,VI-000-020-713-996,,False,False,,True,False,40.3264892,-3.7725363,Leganés,Vírgenes,False,13,rent,,880.0,15.0,34694720,flat,Madrid,2,False,59.0,good,"{'subtitle': 'Vírgenes, Leganés', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/79/bb/177608685.jpg,https://www.idealista.com/inmueble/34694720/
25,El Quiñón,2,es,{'typology': 'flat'},23512,El Quiñón,False,VI-000-020-714-862,,False,False,,True,False,40.1377287,-3.6670604,Seseña,,False,11,rent,,810.0,9.0,85010742,flat,Toledo,2,False,93.0,good,"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/e2/ab/651936364.jpg,https://www.idealista.com/inmueble/85010742/
26,barrio Lucero,1,es,{'typology': 'flat'},31865,Latina,False,VI-000-020-715-882,,False,False,,True,False,40.4000738,-3.7461209,Madrid,Lucero,False,12,rent,,1360.0,20.0,85535176,flat,Madrid,3,False,69.0,good,"{'subtitle': 'Lucero, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/98/bc/665436976.jpg,https://www.idealista.com/inmueble/85535176/
27,Noroeste,1,es,{'typology': 'flat'},24086,Noroeste,False,VI-000-020-715-265,,False,False,False,True,False,40.4584025,-3.4846913,Torrejón de Ardoz,,False,13,rent,,1070.0,12.0,83637652,flat,Madrid,3,False,90.0,good,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/e8/fd/622111617.jpg,https://www.idealista.com/inmueble/83637652/
28,"CONDE DE PEÑALVER, 74",1,es,{'typology': 'flat'},29351,Salamanca,False,CP74BAJO,bj,False,False,False,False,False,40.431966,-3.6749308,Madrid,Lista,False,16,rent,,1475.0,23.0,87354910,flat,Madrid,2,True,65.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en CONDE DE PEÑALVER, 74'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/a5/fd/718637689.jpg,https://www.idealista.com/inmueble/87354910/
29,Calle de San Raimundo,1,es,{'typology': 'flat'},32805,Tetuán,True,,2,False,False,False,False,False,40.4527395,-3.7053411,Madrid,Bellas Vistas,False,20,rent,,800.0,19.0,87678797,flat,Madrid,1,False,43.0,good,"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de San Raimundo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/12/84/728252431.jpg,https://www.idealista.com/inmueble/87678797/
30,Sector B,1,es,{'typology': 'flat'},44898,Sector B,True,RP119201845973,,False,False,False,False,False,40.4159377,-3.9097,Boadilla del Monte,,False,13,rent,,840.0,13.0,82116811,flat,Madrid,1,False,65.0,good,"{'subtitle': 'Sector B, Boadilla del Monte', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/4b/89/725312284.jpg,https://www.idealista.com/inmueble/82116811/
31,"Calle de Arriaza, 12",1,es,{'typology': 'flat'},31165,Moncloa,False,241A926,3,False,False,True,False,False,40.4214972,-3.7158645,Madrid,Argüelles,False,12,rent,,800.0,16.0,87104859,flat,Madrid,1,True,50.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en Calle de Arriaza, 12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/13/8a/711588827.jpg,https://www.idealista.com/inmueble/87104859/
32,Calle de los Libreros,1,es,{'typology': 'flat'},30498,Centro,False,ac442919070474e45,3,False,False,False,False,False,40.4212506,-3.705959,Madrid,Malasaña-Universidad,False,6,rent,,3164.0,63.0,87733262,flat,Madrid,2,False,50.0,,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de los Libreros'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/e9/ab/729628655.jpg,https://www.idealista.com/inmueble/87733262/
33,"Calle del General Pardiñas, 13",1,es,{'typology': 'flat'},29070,Salamanca,False,Ant-178,4,False,False,True,False,False,40.425353,-3.6787114,Madrid,Goya,False,7,rent,,800.0,18.0,87851848,flat,Madrid,1,True,45.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle del General Pardiñas, 13'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/ba/6c/732457583.jpg,https://www.idealista.com/inmueble/87851848/
34,Calle de la Oca,1,es,{'typology': 'flat'},30643,Carabanchel,False,39610MMC,5,False,False,True,False,False,40.3900918,-3.7372883,Madrid,Vista Alegre,False,24,rent,,750.0,12.0,87800857,flat,Madrid,2,False,65.0,good,"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle de la Oca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/4c/70/731231613.jpg,https://www.idealista.com/inmueble/87800857/
35,Calle de Fuencarral,1,es,{'typology': 'flat'},30413,Centro,False,920ec5444a2ebd2c9542,2,False,False,False,False,False,40.4233163,-3.7023776,Madrid,Chueca-Justicia,False,19,rent,,1967.0,30.0,86660367,flat,Madrid,1,False,65.0,,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Fuencarral'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/72/35/699180240.jpg,https://www.idealista.com/inmueble/86660367/
36,Calle Sierpe,1,es,{'typology': 'flat'},30050,Centro,False,fa298ed96e786f54e3d4,1,False,False,False,False,False,40.4091457,-3.7117929,Madrid,Palacio,False,15,rent,,1700.0,30.0,87072952,flat,Madrid,1,False,57.0,,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Calle Sierpe'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/5f/55/710480072.jpg,https://www.idealista.com/inmueble/87072952/
37,Calle Salitre,1,es,{'typology': 'flat'},29016,Centro,False,74e362b6d5475891d913,1,False,False,False,False,False,40.4075313,-3.6980146,Madrid,Lavapiés-Embajadores,False,7,rent,,1489.0,60.0,86601901,flat,Madrid,1,False,25.0,,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle Salitre'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/8a/ae/697824584.jpg,https://www.idealista.com/inmueble/86601901/
38,Calle de Pelayo,1,es,{'typology': 'flat'},30115,Centro,False,ba379bbaed33347930f3,4,False,False,False,False,False,40.4234256,-3.6976109,Madrid,Chueca-Justicia,False,16,rent,,3046.0,42.0,87603555,flat,Madrid,2,False,72.0,,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Pelayo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/6d/78/725961354.jpg,https://www.idealista.com/inmueble/87603555/
39,Calle Nuestra Señora de Araceli,1,es,{'typology': 'flat'},28291,Barajas,False,f7bd11c4a84012c66a39,2,False,False,False,False,False,40.473329,-3.5790446,Madrid,Casco Histórico de Barajas,False,15,rent,,1133.0,23.0,87191902,flat,Madrid,1,False,50.0,,"{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Piso en Calle Nuestra Señora de Araceli'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/fa/5a/714138664.jpg,https://www.idealista.com/inmueble/87191902/
40,Calle de Augusto Figueroa,2,es,{'typology': 'flat'},30307,Centro,False,e6e67d2a098682f7e164,3,False,False,False,False,False,40.42282,-3.7012882,Madrid,Chueca-Justicia,False,17,rent,,2667.0,44.0,87403141,flat,Madrid,2,False,60.0,,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Augusto Figueroa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/7f/36/720062400.jpg,https://www.idealista.com/inmueble/87403141/
41,Calle del Duque de Rivas,1,es,{'typology': 'flat'},29994,Centro,False,3261984211474e0e6a43,4,False,False,False,False,False,40.4126005,-3.7074704,Madrid,Lavapiés-Embajadores,False,14,rent,,1980.0,50.0,87191765,flat,Madrid,1,False,40.0,,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Duque de Rivas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/6a/c8/714135847.jpg,https://www.idealista.com/inmueble/87191765/
42,Avenida de Badajoz,1,es,{'typology': 'flat'},29049,Ciudad Lineal,True,,bj,False,False,True,False,False,40.4448658,-3.6514413,Madrid,San Pascual,False,16,rent,,800.0,12.0,86728978,flat,Madrid,2,False,65.0,good,"{'subtitle': 'San Pascual, Madrid', 'title': 'Piso en Avenida de Badajoz'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/fe/c7/701226107.jpg,https://www.idealista.com/inmueble/86728978/
